SOSC|11200|Power, Identity, Resistance-2
CHEM|26800|Computational Chemistry and Biology
PHIL|29200|Junior Tutorial
CHEM|23200|Honors Organic Chemistry-3
HEBR|10501|Introductory Modern Hebrew-1
CMST|25506|Long-Take Cinema
HUMA|11700|Philosophical Perspectives-3
MATH|25600|Basic Algebra-3
CLCV|24300|Greek Drama In Translation
RUSS|21700|Intro to Interpretation (Russian-English, English-Russian)
SOSC|15200|Classics Soc/Polit Thought-2
ARTH|16003|Art of Mesoamerica
KORE|10300|Intro To Korean Language-3
ECON|29800|Honors Workshop: Economics
PSYC|23200|Intro To Language Development
SOSC|13300|Social Sciences Inquiry - 3
HUMA|19100|Humanities Writing Seminars
JWSC|20005|Jewish Thought & Lit II
CMSC|28510|Intro To Scientific Computing
LAWS|49801|American Law and the Rhetoric of Race
EALC|29800|Issues In Study Of E Asian Civ
FREN|20100|Language History Culture-1
ARTV|22500|Digital Imaging
ECON|20000|Elements of Economic Analysis-1
FREN|10100|Beginning Elementary French-1
ARTV|23850|Introduction to Film Production
ECON|29700|Undergrad Rdg/Rsch: Economics
MOGK|20300|Intermediate Modern Greek-3
CRWR|22117|Advanced Fiction Workshop: Beginning a Novel
ANTH|21334|Anthropology of Debt Crisis
JAPN|10200|Elementary Modern Japanese-2
ISHU|27311|Screenwriting
SOSC|24800|Vienna In Western Civilizatn-3
ECON|21010|Statistical Methods in Economics
SOSC|14200|Mind-2
ARTH|21415|Gender and Sexuality in Roman Art
GEOG|26100|Roots Of Modern American City
HUMA|19100|Humanities Writing Seminars
ENGL|25003|Image of the Jew in Amer Novel: Populism, Nativism, and Beyond
CMST|28100|Issues In Film Music
MATH|15100|Calculus-1
FREN|20100|Language History Culture-1
TAPS|15600|Advanced Screenwriting
FREN|20500|Ecrire En Francais
HIST|22111|Mary and Mariology
MATH|20500|Analysis In Rn-3
INST|29800|B.A. Seminar: Intl Studies
TAPS|15500|Beginning Screenwriting
SOSC|21500|Western Mediterranean Civ-3
PHIL|28210|Psychoanalysis and Philosophy
SOSC|12100|Self, Culture And Society-1
RUSS|23001|Structure of Modern Russian
ENGL|10700|Introduction To Fiction: Short Story
MUSI|26100|Intro: Composition
EALC|36900|Gender in Korean Film & Dramatic Television
MUSI|25213|Analysis of Nineteenth-Century Music
CHEM|11300|Comprehensive General Chemistry-III
MUSI|10200|Introduction To World Music
PBPL|22100|Politics And Policy
ANTH|26711|Ancient Landscapes-2
CMSC|15400|Intro To Computer Systems
CHIN|20501|Fourth-Year Modern Chinese-1
SOSC|13300|Social Sciences Inquiry - 3
ASTR|18100|The Milky Way
ARAB|20102|Intermediate Arabic-2
SALC|20100|Intro To South Asian Civ-1
CHEM|23100|Honors Organic Chemistry-2
SOSC|11100|Power, Identity, Resistance-1
TAML|10200|First-Year Tamil-2
GRMN|10200|Elementary German For Beginners-2
SOSC|12100|Self, Culture And Society-1
ARTV|22300|Sculpture
RLST|29900|Ba Paper Seminar-2: Rlst
SPAN|20300|Language History Culture-3
ARTV|10200|Visual Language: On Objects
NEHC|20636|Surv: Clsc Arabic Lit In Trans
RLST|21302|Catholicism in America
PHSC|12000|The Origin of Universe & How We Know
SCTH|30102|The Being of Human Beings: Heidegger's Letter on Humanism
SOSC|25301|American Law And Litigation
SOSC|12200|Self, Culture And Society-2
JWSC|20005|Jewish Thought & Lit II
EGPT|10102|Intro to Middle Egyptian Hieroglyphs-2
SOSC|12200|Self, Culture And Society-2
PHYS|13200|Electricity & Magnetism
FREN|10300|Beginning Elementary French-3
ECON|20100|Elements of Economic Analysis-2
RUSS|23001|Structure of Modern Russian
ECON|20200|Elements of Economic Analysis-3
FREN|20100|Language History Culture-1
SOSC|11100|Power, Identity, Resistance-1
CMST|20101|Women Mystery Writers: From Page to Screen
CMSC|16100|Honors Intro To Comp Sci-1
SOSC|11200|Power, Identity, Resistance-2
LACS|16100|Intro to Latin American Civ I
MUSI|25701|Introduction to Cognitive Musicology
HIST|29514|Rise of the Modern Corporation
BPRO|29000|Energy & Energy Policy
ENGL|13900|History And Theory Of Drama-2
HEBR|20503|Intermediate Modern Hebrew-3
CMLT|26200|Enlightenment & Virtue Selfishness Hist Context
MUSI|17011|University Chamber Orchestra
PHYS|29300|Senior Thesis Project
ANTH|24301|AdvRdgs: Medicine and Culture
GEOG|28201|Intro to Geographic Information Systems
LATN|11200|Accel Intro To Latin-2
ASTR|24200|Physics: Galaxies And Universe
ENST|26400|Political Economy of Natural Resources in Southeast Asia
HUMA|19100|Humanities Writing Seminars
ECON|25100|Financial Economics B: Speculative Markets
BUSV|29002|Finance (Summer Scholars)
NEHC|29800|B.A. Paper Seminar
SOSC|11100|Power, Identity, Resistance-1
CMSC|22200|Computer Architecture
CMSC|10100|Intro To World Wide Web-1
MUSI|22600|Beethoven
SOSC|14300|Mind-3
SOSC|15300|Classics Soc/Polit Thought-3
SOSC|12100|Self, Culture And Society-1
ITAL|22702|How To Do Things With Philology: Who Was Aldobrandino's Son?
ARAM|20205|Nabataean
PSYC|29800|Honors Seminar: Psychology
JAPN|10200|Elementary Modern Japanese-2
NEHC|20287|Egypt in Late Antiquity
JAPN|21300|Intrmdte Japn Thru Japnmtn-2
SPAN|24202|Cervantes: Don Quixote
SOSC|11200|Power, Identity, Resistance-2
ENST|24100|The Environment In US Politics
SOSC|12100|Self, Culture And Society-1
PLSC|20401|State and Ethical Responsibility
MATH|13100|Elem Functions And Calculus-1
ITAL|20300|Language History Culture-3
CHDV|21901|Language, Culture, and Thought
SCTH|25700|The Sophist
PLSC|29201|Ethnic Rights as Human Rights
CRWR|14000|Intermediate Creative Nonfiction
ENGL|25106|The Novel and the Empire: 1880-1990
NEAA|20035|Zooarchaeology
KORE|42300|Changing Identity of Contemporary Korea thru Film & Literature
ARTH|20400|Greek Vase-Painting: Style & Politics
CHEM|12200|Honors General Chemistry-2
PBPL|20000|Economics for Public Policy
SOCI|20123|The Family
MARA|10300|First Year Marathi-3
MENG|24100|Selec Tpcs Molec Engineering: Molecular/Materials Modelling 1
PBPL|26709|Public Policy: The Great Books & Articles
HIST|27012|Histories of Violence in the United States
SOSC|12300|Self, Culture And Society-3
FREN|20200|Language History Culture-2
ANTH|23605|Identity and Community Formations: Asian American Perspectives
TURK|10101|Elementary Turkish-1
MUSI|23410|Music of the Middle East
CHIN|20300|Intermediate Modern Chinese-3
EALC|24755|The Art of Communication in Modern Japanese Literature
PBPL|28501|Process & Policy in State & City Govt.
NEHC|20603|Islamic Thought and Literature-3
NEAA|20123|Mesopotamian Archaeology-3
ENST|24300|International Development
FREN|26400|Novels of Self-Discovery: Stendhal, Flaubert, Fontane
MATH|16100|Honors Calculus-1
SOCI|20258|Maverick Markets: Cultural Economy and Cultural Finance
STAT|23400|Statistical Models/Method-1
HUMA|12400|Human Being And Citizen-2
PHSC|11901|The Physics of Stars
FREN|10200|Beginning Elementary French-2
MATH|15300|Calculus-3
BPRO|26500|Picturing Words/Writing Images (Studio)
SOCI|20107|Sociology Of Human Sexuality
RUSS|10200|Elementary Russian-2
SWAH|25200|Swahili-1
ECON|25620|Tpcs: Lat Amer Econ Dev Coun
FREN|15001|French in Paris
PHIL|29300|Senior Tutorial
PHIL|22400|Modal Logic
INST|29601|Modernity for the West, Development for the Rest? History Making in Transcultural Perspective
FREN|26003|Introduction a l'autobiographie
TAPS|29105|Magic, Marvelous & the Supernatural in Theatre & Music of the Early Modern Period
SOSC|12200|Self, Culture And Society-2
STAT|22600|Analysis Of Categorical Data
MATH|16200|Honors Calculus-2
ECON|22650|Creativity
PLSC|28213|Parties and Elections around the World
INST|29801|BA Seminar: International Stud
TAPS|10300|Text and Performance
SOSC|15100|Classics Soc/Polit Thought-1
EALC|15100|Beginning the Chinese Novel
SOSC|11200|Power, Identity, Resistance-2
FREN|10300|Beginning Elementary French-3
PHIL|21605|Justice
SOSC|15100|Classics Soc/Polit Thought-1
PLSC|26500|State, Society, and Democratization in Southeast Asia
LING|28950|Language & Discrimination
ARAB|10102|Elementary Arabic-2
HIST|28702|Ludwig Wittgenstein: Philosophical Investigations
RUSS|21402|Adv Russian Through Media-2
ECON|28600|Intro: Econ Analysis Of Law
SOCI|20120|Urban Policy Analysis
INST|27501|Local Bodies, Global Capital: Speculative, Scientific and Spectral Economies
ANTH|21307|Hist/Ethnohistory/Archaeology
ARTV|24000|Beginning Photography
PBPL|26400|Quantitative Methods in Public Policy
SOSC|12200|Self, Culture And Society-2
ARAB|20101|Intermediate Arabic-1
ARAB|20101|Intermediate Arabic-1
PLSC|27800|Intro To Chinese Politics
PLSC|28901|Introduction to Comparative Politics
CHEM|23100|Honors Organic Chemistry-2
SOSC|13200|Social Science Inquiry - 2
ARAB|20102|Intermediate Arabic-2
ENGL|27800|American Poetry from 1945 to Present
TAPS|20900|Arts in Education
MATH|16100|Honors Calculus-1
SOSC|13200|Social Sciences Inquiry - 2
CMSC|22001|Software Construction
PLSC|20402|Machine Politics in Latin America
CLCV|27200|Virgil: The Aeneid in Translation
SOSC|12300|Self, Culture And Society-3
HUMA|16000|Media Aesthetics-1
HUMA|19100|Humanities Writing Seminars
PORT|10100|Elementary Portuguese-1
SOSC|11300|Power, Identity, Resistance-3
HMRT|21001|Human Rights: Contemporary Issues
JAPN|21300|Intrmdte Japn Thru Japnmtn-2
GEOG|22101|Changing America in the Twentieth Century
SOCI|20005|Sociological Theory
GEOG|28800|History of Cartography
CZEC|10100|Elementary Czech-1
ITAL|29001|La Poesia Italiana TRA Otto E Novecento: Da Leopardi A Montale
ANTH|20535|The Social Life of Clean Energy
CHDV|23301|Culture, Mental Health, and Psychiatry
SOSC|12100|Self, Culture And Society-1
ECON|21000|Econometrics A
TBTN|10100|First-Year Tibetan-1
SOSC|15100|Classics Soc/Polit Thought-1
MUSI|23100|Jazz
GEOS|23900|Environmental Chemistry
ASLG|10500|Intermediate ASL-2
CHIN|30200|Advanced Modern Chinese-2
BIOS|25327|Health Disparities in Breast Cancer
ISHU|10100|Drama: Embodiment/Tranformat
ECON|19900|Intro To Macroeconomics
LING|27010|Psycholinguistics
FREN|10300|Beginning Elementary French-3
ENGL|22801|Caribbean Lit:Lndscpe Lit Hist
NEHC|20645|History of the Fatimid Caliphate
MUSI|10200|Introduction to World Music
SOSC|15100|Classics Soc/Polit Thought-1
UZBK|10101|Elementary Uzbek-1
PORT|13100|Portuguese for Speakers of Romance Languages-1
CHIN|30200|Advanced Modern Chinese-2
LING|23900|Languages Of The World
FREN|20200|Language History Culture-2
ENGL|20126|London Program: Oscar Wilde's London
PORT|10300|Elementary Portuguese-3
PBPL|26400|Quantitative Methods in Public Policy
MUSI|10300|Intro: Music Materials/Design
ASLG|10600|Intermediate ASL-3
ARTV|26213|Hauntology: Ghosts, Specters and Other Paranormal Phenomena in Contemporary Art and Beyond
MATH|15300|Calculus-3
ARAB|20102|Intermediate Arabic-2
GRMN|10300|Elementary German For Beginners-3
CMST|28600|Hist Of International Cinema-2
PHIL|25000|Ancient Philos/Hist Philos-1
HMRT|26150|Human Dignity
YDDH|23709|Singer and Bellow: Jewish Novelists of the 20th Century
PLSC|22510|Law and Society
SOSC|15200|Classics Soc/Polit Thought-2
SCTH|20603|What was Cultural Studies
PORT|29700|Readings In Special Topics
ENST|27300|Freshwater Ecosystems of the Calumet Region
SOSC|12300|Self, Culture And Society-3
SOSC|12200|Self, Culture And Society-2
CRWR|23105|Poetry Across the Arts
MATH|15100|Calculus-1
CMST|21803|Black, White & Other: Race and Ethnicity in American Cinema to 1960
CHEM|23300|Intermediate Organic Chemistry
ANTH|24300|Medicine And Culture
NEHC|20996|Hist Of Israel-Arab Conflict
MATH|20300|Analysis In Rn-1
SOSC|15200|Classics Soc/Polit Thought-2
EALC|24503|Cinema and Politics in China
PLSC|24810|Politics the U.S. Congress
BIOS|13132|Ecology in the Anthropocene
ITAL|10100|Elementary Italian-1
RUSS|10300|Elementary Russian-3
JAPN|21300|Intrmdte Japn Thru Japnmtn-2
HIST|29902|Tolkien: Medieval & Modern
FREN|20300|Language History Culture-3
SPAN|22003|Lit. Hispanica: Textos Hispanoamericanos, Del Moder. al Presente
LATN|20200|Intermediate Latin-2
ARTV|10100|Visual Language-1
CMSC|22100|Programming Languages
KORE|20200|Intermediate Korean-2
CMST|14400|Film and the Moving Image
ANTH|21115|Classic Readings in Political Anthropology
RUSS|20902|Third-Year Russ: Culture-3
ARAB|15001|Arabic in Jerusalem
STAT|25300|Intro To Probability Models
HUMA|12050|Greece and Rome: Texts, Traditions, Transformations I
NEHC|20632|Legend/Folktale In Islamic Lit
UTEP|35501|Foundations for Education: Schools and Communities
NEHC|20501|Islamic History & Society-1: The Rise of Islam & the Caliphate
RUSS|20500|Russian Through Lit Readings-2
HUMA|12400|Human Being And Citizen-2
MATH|15300|Calculus-3
SOSC|12200|Self, Culture And Society-2
ARTH|21313|Video Art: The Analog Years. Theory, Technology, Practice
FREN|20400|Cours De Perfectionnement
SOSC|11100|Power, Identity & Resistance-1
MATH|20300|Analysis In Rn-1
ARAB|10101|Elementary Arabic-1
MATH|15300|Calculus-3
ARTV|23910|Drawing: Foundation Studio
RUSS|21102|Fourth-Yr Russ: Short Story-2
TAPS|27500|Costume Design for the Stage
HIST|15200|Intro To East Asian Civ-2
CHIN|15001|Elementary Chinese in Beijing
MUSI|10400|Intro: Music Analysis/Criticism
NORW|28500|Comparative Fairy Tale
STAT|22400|Applied Regression Analysis
STAT|22000|Stat Meth And Applications
HUMA|19100|Humanities Writing Seminars
ARTH|28002|Islamic Art & Architecture of the Medieval Perso-Turkic Courts
SALC|20502|Bollywood India: Film & History
RUSS|20400|Russian Through Lit Rdgs-1
NEHC|20071|Women in Ancient Egypt
ECON|23200|Topics in Macroeconomics
CHIN|20200|Intermediate Modern Chinese-2
PHYS|21100|Experimental Physics
PHIL|28209|Philosophers on Abstraction, Representation, and Figuration
ENGL|15301|King Arthur in Legend and History
RLST|28607|The Classics of Daoism
STAT|20000|Elementary Statistics
CHIN|41200|Fourth-Year Modern Chinese-2
PHIL|26000|History of Philosophy-II
FREN|10300|Beginning Elementary French-3
COVA|10100|Visual Language-1
TAPS|28000|Scenic Design
PHIL|25000|Ancient Philos/Hist Philos-1
PLSC|24402|Greek Political Thought
SOSC|11200|Power, Identity, Resistance-2
SPAN|21903|Literatura Hispanica: Textos Hispanoamericanos
HUMA|11600|Philosophical Perspectives-2
CMSC|25020|Computational Linguistics
LING|27340|Corpus Linguistics
CMSC|27200|Theory of Algorithms
CLCV|26206|Roman Visual Culture
KORE|30200|Advanced Korean-2
KORE|42200|Contemporary Korean Society & History thru Film & Fiction
FREN|20200|Language History Culture-2
PLSC|20601|Political Judgment
CMST|26302|Ernst Lubitsch: An International Style
SOSC|11400|Power, Identity, Resistance -1
ECON|28000|Intro Industrial Organization
ECON|20200|Elements of Economic Analysis-3
ITAL|20400|Corso Di Perfezionamento
ARAM|10403|Elementary Syriac-3
ANTH|25910|Media and Popular Culture of the Middle East
HUMA|19100|Humanities Writing Seminars
EGPT|10102|Intro Mid Egpt Hieroglyphs-2
SPAN|15011|Elementary Spanish in Oaxaca
MATH|13200|Elem Functions And Calculus-2
PHSC|11900|Stellar Astronomy/Astrophys-A
CMSC|10600|Fundamentals Of Programming-2
ENGL|21100|Victorian Wives/Mothers/Daughter
CATA|10100|Beginning Elementary Catalan I
MUSI|25600|Jazz Theory And Improvisation
ECON|23220|Introduction to Advanced Macroeconomic Analysis
NEAA|20005|Archaeology of the Ancient Near East-5: Islamic Period
SOSC|15300|Classics Soc/Polit Thought-3
HIST|27116|American Law and the Rhetoric of Race
EGPT|10102|Intro Mid Egpt Hieroglyphs-2
AKKD|10102|Elementary Akkadian-2
JAPN|30300|Advanced Modern Japanese-3
SOCI|20004|Statistical Methods Of Rsch-1
ARTV|22002|Introduction to Painting 2
ECON|21200|Time Series Econometrics
ARTV|22000|Introduction to Painting
SOSC|21400|Western Mediterranean Civ-2
ITAL|10200|Elementary Italian-2
ENGL|20119|London & Its Borders (1840-1870)
ARAB|15015|Intermediate Arabic in Morocco
LATN|10100|Introduction To Latin-1
SOSC|12300|Self, Culture And Society-3
FREN|10100|Beginning Elementary French-1
LATN|10200|Introduction To Latin-2
EALC|37510|Nan Xixiang (Southern Story of the Western Chamber)
SOCI|20185|Sociology of Culture
MUSI|10200|Introduction To World Music
CMSC|28000|Intro To Formal Languages
RLST|10100|Intro To Religious Studies
MATH|13100|Elem Functions And Calculus-1
CHEM|22000|Organic Chemistry-1
MATH|19620|Linear Algebra
CMST|24915|Visions of Japanese Cinema and Contemporary Media Culture
SOSC|12300|Self, Culture And Society-3
HUMA|17100|Language & The Human -II
ARTV|23900|Drawing
NORW|28100|Radical Truth Of Henrik Ibsen
PLSC|21205|Theory & Practice of Diplomacy
EALC|34200|Authors of Taiwan Cinema: Hou Hsiao-hsien and Tsai Ming-liang
LING|20200|Intro To Linguistics-2
MATH|15200|Calculus-2
FNDL|21650|Kafka: The Trial
LATN|20300|Intermediate Latin-3
ARAB|20101|Intermediate Arabic-1
HIST|29644|Hist Colloq: The Greeks and Persian Empire
ECON|20210|Elements of Economics Analysis 3-HONORS
ECON|20000|Elements of Economic Analysis-1
CHDV|20000|Intro. to Human Development
SOSC|12300|Self, Culture And Society-3
MUSI|10400|Intro: Music Analysis/Criticism
MATH|15300|Calculus-3
ARTH|25810|Global Abstraction
CHDV|29800|BA Honors Seminar
TAPS|10300|Text and Performance
PHIL|29200|Junior Tutorial
HUMA|14200|Reading Cultures-3
CHIN|10100|Elementary Modern Chinese-1
MATH|20500|Analysis In Rn-3
FNDL|21503|Wolfhart Pannenberg: God and History
PHIL|29109|Plato on Desire
BPRO|22600|Autonomy & Medical Paternalism
MATH|19620|Linear Algebra
SPAN|15015|Advanced Spanish in Oaxaca
LAWS|72301|Sexual Orientation and the Law
